run_id,pool_id,parent_pool_id,pool_seed,training_seed,student_id,weight_identity,protocol_id,U,D_U_pool,D_U_seen,T_actual,processed_tokens,optimizer_steps,T_domain_if_available,capability,distribution,initial_loss,loss,delta,checkpoint_id,source_path
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,594,156653,0,0,0,0,,qa,2wiki_new:bbd036c56ac37bd3,5.795532099007315,5.795532099007315,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,594,156653,0,0,0,0,,qa,musique:0c676ed3b3c2a52d,1.9190701179979253,1.9190701179979253,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,594,156653,0,0,0,0,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,5.567791334661354,0.0,update-00000000,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000000/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,594,156653,0,0,0,0,,qa,triviaqa:25268a1f786058ff,2.713957373775653,2.713957373775653,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,24067,24067,87212,18,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.0929196191319752,0.03282772364924713,update-00000018,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,24067,24067,87212,18,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.2758183058039096,0.05531141081982116,update-00000018,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,24067,24067,87212,18,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,4.22136454183267,-1.3464267928286846,update-00000018,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000018/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,50038,50038,171266,36,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.158215234720992,0.09812333923826388,update-00000036,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,50038,50038,171266,36,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.2969389301409304,0.07643203515684194,update-00000036,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,50038,50038,171266,36,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,3.9828187250996017,-1.5849726095617527,update-00000036,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000036/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,102110,102110,342873,72,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.1336082816651905,0.07351638618246237,update-00000072,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,102110,102110,342873,72,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.3012956508561904,0.08078875587210188,update-00000072,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,102110,102110,342873,72,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,4.132407868525896,-1.435383466135458,update-00000072,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000072/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.14553808680248,0.08544619131975195,update-00000143,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.3200484921957873,0.09954159721169886,update-00000143,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":""6c2bd75789e6266fdc175b6de5448720ce5d9a87c0546961fe8a587eea2797e5"",""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,2wiki_new:bbd036c56ac37bd3,5.795532099007315,4.668507543103448,-1.1270245559038665,update-00000143,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000143.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":""6c2bd75789e6266fdc175b6de5448720ce5d9a87c0546961fe8a587eea2797e5"",""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,musique:0c676ed3b3c2a52d,1.9190701179979253,2.0894515041493777,0.17038138615145249,update-00000143,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000143.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,4.627739043824701,-0.9400522908366531,update-00000143,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143/eval.json
gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-1b,"{""adapter_sha256"":""6c2bd75789e6266fdc175b6de5448720ce5d9a87c0546961fe8a587eea2797e5"",""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,triviaqa:25268a1f786058ff,2.713957373775653,2.9836855760261196,0.2697282022504668,update-00000143,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-ccf3ff421860dcb2/update-00000143.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.060091895482728,0.0,update-00000000,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.2205068949840885,0.0,update-00000000,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,2wiki_new:bbd036c56ac37bd3,5.795532099007315,5.795532099007315,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-01b39086b0f5e684/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,musique:0c676ed3b3c2a52d,1.9190701179979253,1.9190701179979253,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-01b39086b0f5e684/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,5.567791334661354,0.0,update-00000000,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":""fcf18a2a879aab110ca39f8bffbccd5d49d8eb29"",""base_revision_source"":""model_revision"",""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,triviaqa:25268a1f786058ff,2.713957373775653,2.713957373775653,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-01b39086b0f5e684/update-00000000.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.0821800265721877,0.022088131089459617,update-00000019,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.259452189725716,0.038945294741627556,update-00000019,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,4.136391932270916,-1.4313994023904382,update-00000019,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.158658104517272,0.09856620903454383,update-00000038,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.288092892862555,0.06758599787846653,update-00000038,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,4.352900896414343,-1.2148904382470116,update-00000038,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.2154007971656333,0.15530890168290523,update-00000076,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,math,training_probe:MATH-500:c76472bee07727fe,1.2205068949840885,1.3816676769207457,0.16116078193665717,update-00000076,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.567791334661354,5.37468874501992,-0.193102589641434,update-00000076,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-1b,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-1b-pt"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.060091895482728,1.3160983170947742,0.2560064216120461,update-00000152,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152/eval.json
